QKEY,INTERVIEW_START_W119,INTERVIEW_END_W119,DEVICE_TYPE_W119,LANG_W119,FORM_W119,DESRISK_COMF_W119,DESRISK_CREAT_W119,DESRISK_NTECH_W119,RISK2_W119,AI_HEARD_W119,CNCEXC_W119,USEAI_W119,AIKNOW1_W119,AIKNOW2_W119,AIKNOW3_W119,AIKNOW5_W119,AIKNOW6_W119,AIKNOW7_W119,AIKNOW1_CORRECT_W119,AIKNOW2_CORRECT_W119,AIKNOW3_CORRECT_W119,AIKNOW5_CORRECT_W119,AIKNOW6_CORRECT_W119,AIKNOW7_CORRECT_W119,AIKNOW_INDEX_W119,AIHCCOMF_W119,AIHCTRT1_W119,AIHCTRT2_W119,MEDBIAS_W119,AIHCCHG_QUAL_W119,AIHCCHG_MIST_W119,AIHCCHG_REL_W119,AIHCCHG_RACETHN_W119,AIHCCHG_SECUR_W119,HCMEDBIAS_W119,BIASBETR_OE1_W119,BIASBETR_OE2_W119,BIASBETR_OE3_W119,BIASBETR_REFUSED_W119,BIASWORS_OE1_W119,BIASWORS_OE2_W119,BIASWORS_OE3_W119,BIASWORS_REFUSED_W119,BIASSAME_OE1_W119,BIASSAME_OE2_W119,BIASSAME_OE3_W119,BIASSAME_REFUSED_W119,SCDETECT1_W119,SCDETECT2_W119,SCDETECT3_W119,SCDETECT4_W119,AIMH1_W119,AIMH2_W119,AIMH3_W119,AIMH5_W119,AIPAIN1_W119,AIPAIN2_W119,AIPAIN3_W119,AIPAIN4_W119,SROBOT1_W119,SROBOT2_W119,SROBOT3_W119,AIPROT1_W119,AIPROT2_W119,AICROP1_W119,AICROP2_W119,AIEXT1_W119,AIEXT2_W119,AINEWS1_W119,AINEWS2_W119,AIIMAG1_W119,AIIMAG2_W119,EMPLSIT_W119,JOBAPPYR_W119,INDUSTRYCOMBO_W119,AIWRK2_a_W119,AIWRK2_b_W119,AIWRK2_c_W119,AIWRK3_a_W119,AIWRK3_b_W119,AIWRK3_c_W119,AIWRKH1_W119,AIWRKH2_a_W119,AIWRKH2_b_W119,AIWRKH3_a_W119,AIWRKH3_b_W119,AIWRKH3_c_W119,AIWRKH3_d_W119,AIWRKH4_W119,AIWRKH5Y_OE1_W119,AIWRKH5Y_OE2_W119,AIWRKH5Y_OE3_W119,AIWRKH5Y_REFUSED_W119,AIWRKH5N_OE1_W119,AIWRKH5N_OE2_W119,AIWRKH5N_OE3_W119,AIWRKH5N_REFUSED_W119,HIREBIAS1_W119,HIREBIAS2_W119,AIWRKM1_W119,AIWRKM2_a_W119,AIWRKM2_b_W119,AIWRKM2_c_W119,AIWRKM2_d_W119,AIWRKM2_e_W119,AIWRKM2_f_W119,AIWRKM3_a_W119,AIWRKM3_b_W119,AIWRKM3_c_W119,AIWRKM3_d_W119,AIWRKM3_e_W119,AIWRKM3_f_W119,AIWRKM4_a_W119,AIWRKM4_b_W119,EVALBIAS1_W119,EVALBIAS2_W119,FACERECWK1_W119,FACERECWK2_a_W119,FACERECWK2_b_W119,FACERECWK2_c_W119,FACERECWK3_a_W119,FACERECWK3_b_W119,FACERECWK3_c_W119,TWITTER1_MOD_W119,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_CITIZEN,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTEND,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W119
201801135240,12/16/2022 06:42:04,12/17/2022 11:27:18,2,1,1,3,3,3,1,2,1,2,1,2,3,1,3,2,1,1,1,1,1,1,6,3,2,1,3,2,2,2,3,2,3, , , ,0, , , ,0, , , ,0,3,1,2,3,3,2,3,2, , , , , , , ,3,2,3,1, , ,3,3, , ,1,2,3,2,2,2,3,2,2,3,1,2,3,1,3,2,1,98, , ,1, , , ,0,2,3,3,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,3,3,1,2,2,1,9,1,2,1,2,4,3,2,1,2,3,2, ,1,1,1,1,1,1,1,2,1,4,2, ,2,3,3,5,2,2,1,2,1.5807333566595259
201801135294,12/13/2022 14:40:20,12/13/2022 14:54:44,1,1,2,4,3,2,2,2,3,2,1,2,3,1,3,2,1,1,1,1,1,1,6,3,2,1,1,2,2,2,1,3,2,99, , ,99, , , ,0, , , ,0, , , , , , , , ,3,1,2,1,3,9,3, , , , ,2,1, , ,3,1,5,2, ,2,3,9,1,9,9,3,1,2,3,1,2,3,1,99, , ,99, , , ,0,1,1,3,2,2,2,2,1,1,2,2,2,2,9,1,2,2,1,2,2,1,2,2,3,2,2,2,1,2,4,3,4,2,1,6,2, ,1,1,1,1,1,6,1,1,1,2,3,2,2,3,1,3,3,2,1,2,0.42478055230239425
201801135306,12/13/2022 14:56:33,12/13/2022 15:13:02,2,1,2,3,2,1,1,2,2,2,1,2,3,1,3,9,1,1,1,1,1,0,5,2,1,1,1,1,1,2,1,2,1,10, , ,1, , , ,0, , , ,0, , , , , , , , ,3,9,2,1,1,1,1, , , , ,3,1, , ,3,3,2,2,1,9,9,9,2,1,2,3,1,2,3,1,2,9,1,1, , ,1, , , ,0,1,2,3,2,2,2,9,9,9,2,2,2,3,9,2,1,1,2,2,2,1,2,9,3,2,1,1,1,2,4,2,4,2,1,5,2, ,1,1,1,1,1,1,1,2,1,5,2, ,2,4,1,7,5,2,1,2,0.42478055230239425
201801135363,12/13/2022 14:54:38,12/13/2022 15:03:06,2,1,1,3,3,3,2,2,1,4,1,2,3,1,3,2,1,1,1,1,1,1,6,3,1,1,1,3,1,3,1,2,2, , , ,0, , , ,0, , , ,0,3,1,2,1,3,1,2,1, , , , , , , ,3,9,3,1, , ,3,9, , ,1,2,11,2,2,2,2,2,2,2,1,2,1,1,2,1,1,1, , ,1, , , ,0,1,2,2,2,2,9,9,1,1,2,2,3,2,2,2,1,2,1,2,2,2,2,2,1,1,1,1,1,2,4,1,2,2,1,6,2, ,1,1,1,1,1,2,1,1,1,5,3,2,2,3,1,9,3,1,2,3,0.55608316099279
201801135382,12/14/2022 00:20:30,12/14/2022 00:23:17,2,1,1,3,4,1,2,2,2,2,2,1,2,4,4,1,0,0,0,0,0,0,0,3,3,1,2,2,1,3,1,1,3, , , ,0, , , ,0, , , ,0,2,2,3,1,2,1,3,2, , , , , , , ,2,1,2,2, , ,2,1, , ,1,1,8,3,2,1,1,1,3,1,2,2,2,2,2,2,1,99, , ,1, , , ,0,2,2,2,2,1,1,2,1,2,3,2,2,3,4,3,1,1,2,2,2,1,2,2,1,3,1,1,1,2,4,2,2,1,3,1,2, ,2,2,2,1,3,2,2,1,2,2,2, ,2,3,1,3,2,3,1,2,3.1248246297191598
201801135401,12/13/2022 14:39:00,12/13/2022 15:00:37,1,1,2,4,3,2,2,2,3,1,1,2,3,1,3,2,1,1,1,1,1,1,6,2,3,1,2,3,1,3,3,2,3, , , ,0, , , ,0,99, , ,99, , , , , , , , ,3,2,2,3,3,1,99, , , , ,3,2, , ,3,2,5,2, ,1,3,1,2,2,2,3,1,1,1,1,1,2,1,1, , ,1, , , ,0,1,2,3,1,2,9,1,9,1,2,2,2,2,2,1,1,2,2,3,2,1,9,1,2,2,2,2,2,2,4,1,4,2,2,4,2, ,1,1,1,1,1,4,1,2,1,5,3,1,1,1,3,4,2,1,2,2,1.5966957842221023
201801135447,12/13/2022 19:19:22,12/13/2022 19:31:46,2,1,1,5,1,4,2,1,3,4,1,4,2,2,1,9,1,0,0,0,0,0,1,3,2,2,1,1,1,1,1,1,3, , , ,0, , , ,0, , , ,0,3,1,3,3,3,3,4,1, , , , , , , ,3,9,3,3, , ,3,3, , ,1,2,4,1,2,1,3,3,3,3,2,2,3,2,2,2,1,3, , ,1, , , ,0,1,3,99,2,2,2,2,2,2,4,1,4,4,4,1,2,2,1,3,2,2,2,2,1,1,1,2,1,2,4,2,3,2,2,3,2, ,1,1,1,1,1,5,1,2,1,6,2, ,2,4,3,4,5,1,2,2,2.134749285718393
201801135454,12/13/2022 14:47:39,12/13/2022 15:04:46,2,1,2,2,2,2,1,1,2,5,2,2,3,1,3,2,0,1,1,1,1,1,5,4,2,1,3,2,3,2,3,3,3, , , ,0, , , ,0,10, , ,1, , , , , , , , ,3,2,3,2,2,2,3, , , , ,2,2, , ,2,2,2,2,5,1,1,1,3,3,3,2,1,2,3,1,2,2,2, , , ,0,1, , ,1,3, ,2,2,2,1,1,2,1,2,1,2,2,2,2,2,2,3, ,1,1,2,2,2,2,2,1,1,4,8,2,4,1,1,6,2, ,1,1,1,1,1,1,1,1,1,2,1, ,1,2,1,7,3,2,2,2,0.5042595310324858
201801135458,12/13/2022 19:58:44,12/13/2022 20:15:08,2,1,2,4,1,3,1,2,3,2,1,2,3,1,3,2,1,1,1,1,1,1,6,1,1,1,1,1,1,3,1,3,1,41,10, ,1, , , ,0, , , ,0, , , , , , , , ,3,1,2,1,2,1,2, , , , ,2,1, , ,2,2,5,2, ,1,2,1,2,9,1,2,1,2,3,1,3,2,1,3, , ,1, , , ,0,1,2,3,9,9,9,1,9,1,2,9,2,1,9,2,1,1,2,2,2,1,9,9,9,9,2,2,1,2,4,2,4,2,1,5,2, ,1,1,1,1,1,3,1,2,1,3,2, ,2,4,1,5,5,1,1,2,0.44071192138035403
201801135487,12/14/2022 05:57:58,12/14/2022 06:14:01,1,1,2,3,1,3,2,2,2,4,1,2,3,1,3,2,1,1,1,1,1,1,6,4,2,1,3,2,2,2,1,2,3, , , ,0, , , ,0,10,16, ,1, , , , , , , , ,3,9,4,2,2,3,4, , , , ,3,3, , ,3,2,2,1,4,1,2,2,3,2,3,3,2,2,3,1,1,2,2, , , ,0,1, , ,1,2,2,3,9,1,2,1,2,2,3,1,2,2,3,1,2,1,2,2,2,2,2,1,2,1,1,1,2,2,4,3,4,1,3,1,2, ,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,4,1,2,2,2,2.220631005109892
201801135503,12/14/2022 16:22:49,12/14/2022 16:46:00,1,1,2,3,3,3,1,3,3,5,9,9,9,9,9,9,0,0,0,0,0,0,0,3,2,1,2,2,3,2,3,2,3, , , ,0, , , ,0,10, , ,1, , , , , , , , ,2,9,2,1,2,9,2, , , , ,2,9, , ,2,9,5,2, ,1,3,1,1,1,1,2,1,2,3,1,1,3,2, , , ,0,1, , ,1,2,2,2,1,1,2,2,1,1,1,2,1,2,2,2,1,9,2,3,3,1,2,2,2,9,2,2,2,2,4,3,4,2,3,2,2, ,1,1,1,1,1,1,1,2,1,2,1, ,1,1,1,5,2,2,1,2,0.9524674943964734
201801135540,12/18/2022 23:04:31,12/18/2022 23:51:03,2,1,1,1,1,1,1,2,1,2,1,4,2,99,3,3,1,0,0,0,1,0,2,3,1,2,2,1,1,1,1,1,2, , , ,0, , , ,0, , , ,0,3,1,3,1,3,2,3,1, , , , , , , ,2,2,1,1, , ,3,3, , ,3,2, ,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1, , ,1, , , ,0,2,2,2,1,1,2,1,1,1,2,3,2,3,2,2,1,1,1,2,2,1,9,1,4,3,3,2,2,2,4,3,4,2,2,4,2, ,1,1,1,1,1,1,1,2,1,2,1, ,1,1,1,9,1,2,1,3,0.7062011400667435
201801135572,12/13/2022 16:30:55,12/13/2022 16:42:42,2,1,2,3,1,2,1,2,2,5,1,2,9,1,9,9,1,1,0,1,0,0,3,3,3,1,2,3,3,2,1,2,2,99, , ,99, , , ,0, , , ,0, , , , , , , , ,3,9,3,3,2,2,3, , , , ,3,9, , ,3,9,2,2,3,2,2,2,2,2,2,3,1,2,1,1,1,2,1,99, , ,99, , , ,0,2,2,3,9,9,2,9,9,9,2,9,2,2,2,1,9,9,2,2,3,9,9,9,2,3,2,2,2,2,4,3,4,1,2,4,2, ,1,1,1,1,1,1,1,1,1,4,1, ,1,1,1,3,2,1,2,2,0.5578490886868134
201801135585,12/13/2022 14:48:04,12/13/2022 15:05:39,2,1,1,4,5,3,2,1,1,5,1,2,3,1,3,2,1,1,1,1,1,1,6,1,1,2,2,1,1,3,1,3,2, , , ,0, , , ,0, , , ,0,3,2,2,1,3,2,3,2, , , , , , , ,3,9,2,2, , ,3,9, , ,5,2, ,1,2,1,1,1,1,3,2,2,2,1,2,3,2, , , ,0,4, , ,1,3, ,2,9,9,2,1,1,1,2,1,9,2,2,2,1,1,3, ,2,1,1,2,9,2,2,2,1,2,4,2,2,1,1,5,2, ,1,1,1,1,1,6,1,1,1,3,3,2,2,3,1,1,3,1,1,2,0.2957329565076246
201801135716,12/15/2022 21:01:07,12/15/2022 21:12:01,2,1,1,3,3,3,2,2,1,5,9,2,3,1,1,1,0,1,1,1,0,0,3,3,2,1,2,2,2,2,2,2,4, , , ,0, , , ,0, , , ,0,3,9,2,3,3,9,2,1, , , , , , , ,3,9,3,9, , ,3,9, , ,1,2,2,2,2,9,9,9,9,3,9,9,9,9,9,9,2, , , ,0,99, , ,99,3, ,3,1,9,2,1,1,1,9,2,9,9,2,2,9,9,3, ,3,1,2,2,4,9,1,2,2,2,4,3,3,2,1,5,2, ,1,1,1,1,1,1,2,2,2,2,1, ,1,2,1,9,3,1,1,3,0.5251193880456898
201801135725,12/14/2022 17:04:02,12/14/2022 17:22:45,1,1,1,4,4,4,1,3,2,2,1,2,3,1,1,2,1,1,1,1,0,1,5,4,2,1,3,2,3,2,3,3,3, , , ,0, , , ,0, , , ,0,3,9,3,2,3,9,4,3, , , , , , , ,3,9,3,1, , ,3,9, , ,5,2, ,1,2,9,3,3,3,3,2,2,9,1,9,1,2, , , ,0,1, , ,1,2,4,3,2,2,9,1,1,2,4,2,9,2,2,1,2,2,3, ,2,2,2,2,2,2,2,2,2,3,5,2,4,1,2,4,2, ,1,1,1,1,1,1,1,1,1,5,1, ,1,2,1,3,3,2,2,2,0.724143058829371
201801135772,12/17/2022 12:26:13,12/17/2022 12:47:42,1,1,2,2,3,3,1,2,2,2,1,2,9,1,3,1,1,1,0,1,1,0,4,4,2,1,3,2,2,2,3,3,3, , , ,0, , , ,0,10, , ,1, , , , , , , , ,3,3,4,2,3,2,4, , , , ,3,1, , ,3,2,1,2,9,2,2,1,3,3,3,3,9,2,2,1,2,2,2, , , ,0,10, , ,1,2,1,3,1,2,2,2,2,1,1,9,2,3,9,1,2,2,2,3,3,1,2,1,3,9,1,1,2,2,4,3,2,1,1,5,2, ,1,1,1,1,1,1,1,2,1,2,1, ,1,1,1,8,2,1,1,2,0.4534625835076871
201801135795,12/15/2022 15:46:36,12/15/2022 16:07:21,1,1,2,3,3,2,1,2,1,5,1,2,3,1,3,2,1,1,1,1,1,1,6,3,1,1,2,1,1,3,3,3,3, , , ,0, , , ,0,99, , ,99, , , , , , , , ,3,1,3,3,2,1,2, , , , ,3,1, , ,3,3,5,2, ,2,3,2,1,1,1,3,9,2,1,1,1,1,1,99, , ,99, , , ,0,2,2,3,2,9,2,1,9,1,2,2,2,2,9,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,4,3,4,1,2,3,2, ,1,1,1,1,1,1,1,1,1,6,2, ,2,4,1,6,4,3,2,2,0.4472295412586272
201801135801,12/14/2022 14:41:42,12/14/2022 14:53:39,1,1,2,4,1,2,2,2,2,2,1,2,3,1,3,2,1,1,1,1,1,1,6,3,3,1,2,3,3,2,1,3,2,10, , ,1, , , ,0, , , ,0, , , , , , , , ,3,1,3,3,3,1,3, , , , ,3,9, , ,3,1,1,2,8,2,2,2,9,9,9,3,1,2,9,1,9,9,2, , , ,0,1, , ,1,2,2,3,1,9,2,1,1,1,9,3,2,2,9,2,1,1,3, ,3,1,2,1,9,9,2,2,2,2,4,1,3,2,1,5,2, ,1,1,1,1,1,1,1,1,1,2,1, ,1,2,1,9,3,1,1,3,0.5025597950691266
201801135858,12/13/2022 17:23:40,12/13/2022 17:43:25,1,1,1,4,3,3,1,3,99,5,9,9,9,9,9,9,0,0,0,0,0,0,0,3,2,1,3,3,3,3,3,3,99, , , ,0, , , ,0, , , ,0,3,9,3,99,3,9,4,99, , , , , , , ,3,9,3,9, , ,3,9, , ,2,2,8,9,9,9,9,9,9,3,9,9,9,9,9,9,99, , , ,0, , , ,0,3, ,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3, ,3,9,9,9,9,9,9,2,2,2,4,3,4,2,3,2,2, ,1,1,1,1,1,5,1,2,1,5,2, ,2,3,1,99,3,2,2,99,0.8988248760557573
201801135882,12/15/2022 12:34:02,12/15/2022 12:57:26,2,1,2,4,2,3,2,2,3,2,1,2,3,1,3,2,1,1,1,1,1,1,6,3,1,1,1,2,3,2,1,1,2,99, , ,99, , , ,0, , , ,0, , , , , , , , ,3,1,2,1,2,2,3, , , , ,3,2, , ,2,2,1,2,5,1,1,1,2,2,2,2,1,2,3,1,1,2,1,99, , ,99, , , ,0,1,1,3,2,2,1,1,2,1,3,1,3,3,3,1,2,2,1,1,1,1,1,2,3,3,1,1,2,2,4,3,2,2,1,5,2, ,1,1,1,1,1,1,1,2,1,3,1, ,1,2,1,7,3,1,1,2,0.2795838567026507
201801135910,12/13/2022 14:36:16,12/14/2022 10:47:11,1,1,2,5,2,5,2,3,2,5,9,9,9,9,9,9,0,0,0,0,0,0,0,3,3,1,2,2,3,2,3,3,3, , , ,0, , , ,0,99, , ,99, , , , , , , , ,3,3,4,3,3,3,4, , , , ,3,9, , ,3,9,5,2, ,9,9,9,3,3,3,3,9,9,9,9,9,9,2, , , ,0,99, , ,99,2,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,3,2,1,2,1,9,9,9,2,1,2,4,2,4,2,1,6,2, ,1,1,1,1,1,6,2,2,2,2,3,2,2,3,1,3,3,2,1,2,0.43128641513375643
201801135919,12/13/2022 14:59:12,12/13/2022 15:06:37,1,1,2,4,3,2,2,2,3,2,1,3,9,9,9,9,1,0,0,0,0,0,1,4,2,1,1,2,2,2,3,2,3, , , ,0, , , ,0,96, , ,1, , , , , , , , ,3,3,4,2,3,2,3, , , , ,3,9, , ,3,2,1,2,11,1,3,9,2,2,2,3,2,2,2,2,2,2,2, , , ,0,1, , ,1,1,3,3,2,2,2,9,2,2,4,1,3,3,9,1,2,2,1,3,2,1,2,2,1,1,1,2,2,2,4,3,3,2,2,3,2, ,1,1,1,1,1,1,1,2,1,3,2, ,2,4,1,2,4,2,1,2,0.45667088994360777
201801135999,12/15/2022 11:35:55,12/15/2022 11:53:48,1,1,1,2,3,3,1,2,3,5,1,1,3,1,9,2,1,0,1,1,0,1,4,2,1,1,2,1,3,2,3,3,3, , , ,0, , , ,0, , , ,0,3,9,2,1,2,9,3,1, , , , , , , ,3,9,2,2, , ,3,9, , ,1,2,1,2,3,1,1,9,1,3,9,9,1,1,1,2,1,99, , ,1, , , ,0,2,2,3,9,1,1,1,1,1,2,3,9,9,2,9,1,1,2,2,2,1,1,1,3,9,9,1,1,2,4,1,3,1,1,5,2, ,1,1,1,1,1,3,1,2,1,5,2, ,2,4,1,5,4,1,2,2,0.3471818850117591
201801136027,12/14/2022 05:38:49,12/14/2022 05:52:19,2,1,2,2,2,2,1,1,1,2,1,2,3,1,3,2,1,1,1,1,1,1,6,1,1,2,1,3,3,2,2,1,4, , , ,0,20, , ,1, , , ,0, , , , , , , , ,3,1,2,1,2,1,2, , , , ,3,2, , ,3,1,1,2,5,1,2,1,1,1,1,2,2,2,1,2,2,2,1,3, , ,1, , , ,0,1,4,2,2,2,9,1,9,1,9,3,3,3,2,2,2,2,2,4,2,2,1,2,3,1,2,2,1,2,4,3,3,2,1,6,2, ,1,1,1,1,1,1,2,2,2,2,2, ,2,4,1,9,4,1,1,3,0.6272926051282516
201801136029,12/15/2022 11:19:04,12/15/2022 11:37:35,2,1,2,3,3,2,1,2,1,5,1,2,3,1,3,2,1,1,1,1,1,1,6,2,1,1,1,3,1,3,1,3,2,96, , ,1, , , ,0, , , ,0, , , , , , , , ,3,3,4,2,3,1,2, , , , ,3,1, , ,3,2,1,2,11,1,2,1,1,1,2,3,1,2,1,1,2,2,1,99, , ,99, , , ,0,1,2,3,1,2,2,1,1,2,2,3,2,2,9,1,1,2,1,2,3,1,2,2,2,2,2,2,1,2,4,2,3,2,1,6,2, ,1,1,1,1,1,1,1,2,1,3,2, ,2,3,1,9,3,1,1,3,0.6181275934774177
201801136041,12/15/2022 12:37:54,12/15/2022 13:04:54,1,1,2,3,3,4,2,3,2,5,9,9,9,9,9,9,0,0,0,0,0,0,0,4,2,2,2,2,2,2,3,3,3, , , ,0, , , ,0,10, , ,1, , , , , , , , ,3,3,3,2,3,3,3, , , , ,2,3, , ,3,2,5,2, ,9,3,9,9,9,9,3,9,9,3,2,2,1,1,3, , ,1, , , ,0,2,2,3,2,2,2,2,2,2,2,2,9,3,3,3,2,2,2,3,3,2,2,2,2,9,9,2,1,2,4,3,4,1,3,2,2, ,1,1,1,1,1,1,1,1,1,2,1, ,1,1,1,4,2,2,1,2,1.5003555989944224
201801136048,12/14/2022 18:06:48,12/14/2022 18:18:03,2,1,1,4,3,3,2,2,1,5,1,2,3,1,3,2,1,1,1,1,1,1,6,2,1,1,1,1,2,2,1,3,2, , , ,0, , , ,0, , , ,0,3,1,2,3,1,1,2,2, , , , , , , ,3,2,3,1, , ,3,1, , ,1,2,2,1,1,1,1,1,1,2,2,2,9,1,3,2,2, , , ,0,1, , ,1,1,2,3,2,9,2,1,2,9,2,2,2,2,9,1,1,9,2,2,3,9,2,9,2,3,1,2,1,4,8,2,1,2,1,5,2, ,1,1,1,1,1,3,9, ,3,6,2, ,2,4,1,9,5,1,1,3,0.8390207809543812
201801136050,12/13/2022 18:42:49,12/13/2022 19:02:48,1,1,1,4,2,2,2,1,3,5,1,2,2,1,3,2,1,1,0,1,1,1,5,3,2,1,2,2,2,3,2,2,4, , , ,0, , , ,0, , , ,0,3,1,1,2,1,2,3,1, , , , , , , ,3,1,2,1, , ,1,2, , ,3,2, ,1,2,1,3,2,2,3,2,2,2,2,2,2,2, , , ,0,1,4, ,1,1,4,2,2,2,2,1,2,2,3,1,3,3,3,4,2,2,2,3,2,2,2,2,1,1,1,1,1,2,4,2,2,1,1,5,2, ,1,1,1,1,1,6,2,2,2,6,2, ,2,4,1,1,5,1,1,1,0.5953492182460121
201801136143,12/13/2022 20:12:05,12/13/2022 20:37:02,1,1,2,4,3,3,1,2,3,2,1,2,3,1,3,2,1,1,1,1,1,1,6,3,3,1,2,2,3,2,1,3,1,41,10, ,1, , , ,0, , , ,0, , , , , , , , ,2,2,2,3,2,9,3, , , , ,3,1, , ,3,9,1,2,6,1,2,1,3,2,2,2,9,2,1,1,2,3,1,6, , ,1, , , ,0,2,2,2,1,2,2,9,2,2,2,2,1,9,2,1,9,9,2,2,2,1,2,2,2,9,1,1,1,2,4,1,3,2,1,5,2, ,1,1,1,1,1,4,12, ,3,5,2, ,2,3,1,9,3,1,1,3,0.3615750620590574
201801136367,12/13/2022 17:23:35,12/13/2022 18:04:25,2,1,1,2,2,1,1,2,3,4,1,2,3,1,3,2,1,1,1,1,1,1,6,2,1,2,2,1,1,2,1,3,2, , , ,0, , , ,0, , , ,0,3,1,2,1,2,1,2,1, , , , , , , ,3,1,3,1, , ,3,2, , ,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,3,1,1, , ,1, , , ,0,2,2,3,9,2,9,2,1,1,2,2,2,2,1,1,1,2,2,3,3,1,2,2,2,2,2,1,1,2,4,1,2,1,1,5,2, ,1,1,1,1,1,1,9, ,3,6,2, ,2,4,1,9,4,2,2,3,0.5856663815381071
201801136375,12/13/2022 14:54:31,12/17/2022 12:55:10,2,1,1,3,2,3,2,2,3,5,1,2,2,9,3,2,1,1,0,0,1,1,4,2,2,1,2,3,2,2,3,2,3, , , ,0, , , ,0, , , ,0,3,1,2,1,3,1,3,1, , , , , , , ,2,2,3,1, , ,3,9, , ,4,2, ,1,2,1,3,2,9,3,9,2,1,1,1,9,1,11, , ,1, , , ,0,2,2,3,1,1,2,1,9,1,9,3,2,2,9,2,1,2,3, ,3,1,2,1,3,2,1,2,1,2,4,2,3,2,2,3,2, ,1,1,1,1,1,6,1,2,1,5,2, ,2,4,1,1,4,2,2,1,1.032383907512145
201801136394,12/13/2022 16:59:00,12/13/2022 17:16:30,1,1,2,2,2,3,1,2,2,2,1,2,3,9,3,9,1,1,1,0,1,0,4,2,1,1,1,1,1,2,1,2,2,10, , ,1, , , ,0, , , ,0, , , , , , , , ,3,2,2,1,2,1,2, , , , ,3,9, , ,3,9,1,2,5,1,3,1,9,2,2,2,1,2,3,1,1,9,1,1, , ,1, , , ,0,2,2,2,2,2,2,2,2,2,9,2,9,2,9,1,2,2,1,2,2,2,2,2,3,2,9,2,1,2,4,2,4,1,1,5,2, ,1,1,1,1,1,1,2,2,2,2,1, ,1,1,1,8,2,1,1,2,0.18187328570110303
201801136409,12/13/2022 16:08:40,12/13/2022 16:47:38,3,1,2,2,1,3,1,1,3,5,1,2,3,1,3,2,1,1,1,1,1,1,6,2,1,2,1,1,1,3,1,3,2,97, , ,1, , , ,0, , , ,0, , , , , , , , ,3,3,4,2,2,1,2, , , , ,2,2, , ,2,2,5,2, ,1,9,1,3,2,2,2,2,2,2,1,2,2,2, , , ,0,4, , ,1,1,3,2,2,2,2,2,1,2,9,2,9,9,3,1,2,2,2,3,2,1,2,2,2,4,4,1,1,2,3,2,4,2,2,3,2, ,1,1,1,1,1,6,1,1,1,2,3,2,2,3,1,1,3, ,2,1,0.6850328306647976
201801136423,12/18/2022 17:14:32,12/18/2022 17:32:05,1,1,2,3,2,2,1,2,3,2,9,2,3,1,2,2,0,1,1,1,0,1,4,2,1,2,3,1,1,3,1,3,2,99, , ,99, , , ,0, , , ,0, , , , , , , , ,3,2,2,1,2,1,2, , , , ,2,2, , ,3,2,5,2, ,2,3,2,9,9,1,3,9,2,9,9,9,9,1,99, , ,99, , , ,0,2,2,3,2,2,2,2,2,2,3,2,9,3,2,2,2,2,2,3,2,1,2,2,2,2,2,2,1,2,3,3,4,1,1,5,2, ,1,1,1,1,1,1,1,1,1,2,1, ,1,1,1,9,1,2,1,3,0.28463630557013136
201801136438,12/13/2022 15:52:35,12/13/2022 16:27:02,2,1,1,3,2,2,1,1,3,4,1,2,3,1,3,2,1,1,1,1,1,1,6,3,2,1,1,3,1,2,3,3,3, , , ,0, , , ,0, , , ,0,3,1,2,1,3,3,4,3, , , , , , , ,3,1,3,1, , ,3,3, , ,5,1, ,1,1,2,2,2,1,1,2,2,3,1,2,2,2, , , ,0,1, , ,1,1,1,1,2,2,2,1,1,2,3,2,2,3,9,1,2,2,2,3,2,2,2,2,2,3,2,2,1,2,3,3,4,2,1,5,2, ,1,1,1,1,1,1,2,2,2,4,3,2,2,3,1,5,3,2,2,2,0.9389097051585762
201801136565,12/13/2022 19:39:25,12/13/2022 20:06:53,2,1,2,4,3,3,1,2,3,5,3,2,3,1,2,4,0,1,1,1,0,0,3,2,3,1,3,3,3,2,3,2,3, , , ,0, , , ,0,10,15, ,1, , , , , , , , ,3,9,3,2,2,1,2, , , , ,2,1, , ,3,9,5,2, ,2,3,2,1,9,9,2,1,1,1,1,1,3,1,1, , ,1, , , ,0,2,2,3,1,1,1,1,9,1,9,2,2,2,2,2,1,1,2,2,2,1,2,2,3,9,9,2,1,2,3,2,4,2,3,2,2, ,1,1,1,1,1,2,1,2,1,6,2, ,2,3,1,2,3,2,2,2,1.2145322275168282
